,time_s,speed_mph,speed_mph_capped,speed_ms,incremental_distance,cumulative_distance,acceleration_mss,power_W,incremental_energy_J,cumulative_energy_J
963,963,11.9,11.9,5.319776,5.319776,7524.845504000045,1.475232,13356.477089784556,13356.477089784556,4593124.332994757
964,964,15.2,15.2,6.795007999999999,6.795007999999999,7531.640512000045,1.4752319999999992,17158.782438611674,17158.782438611674,4610283.115433369
965,965,17.5,17.5,7.8232,7.8232,7539.463712000045,1.0281920000000007,14894.619797192103,14894.619797192103,4625177.735230561
966,966,18.6,18.6,8.314944,8.314944,7547.778656000045,0.4917440000000006,9563.502688276003,9563.502688276003,4634741.237918837
967,967,20.0,20.0,8.940800000000001,8.940800000000001,7556.719456000045,0.6258560000000006,12060.725624996123,12060.725624996123,4646801.963543833
968,968,21.1,21.1,9.432544,9.432544,7566.1520000000455,0.49174399999999885,11000.526299896188,11000.526299896188,4657802.48984373
969,969,22.0,22.0,9.83488,9.83488,7575.986880000046,0.402336,10285.482968887705,10285.482968887705,4668087.972812617
970,970,23.0,23.0,10.281920000000001,10.281920000000001,7586.268800000046,0.4470400000000012,11479.272259356787,11479.272259356787,4679567.245071974
971,971,24.5,24.5,10.95248,10.95248,7597.221280000046,0.6705599999999983,15823.382713267667,15823.382713267667,4695390.627785241
972,972,26.3,25.0,11.176,11.176,7608.3972800000465,0.2235200000000006,9111.329970037585,9111.329970037585,4704501.957755279
973,973,27.5,25.0,11.176,11.176,7619.573280000047,0.0,5571.443485953734,5571.443485953734,4710073.401241233
974,974,28.1,25.0,11.176,11.176,7630.749280000047,0.0,5571.443485953734,5571.443485953734,4715644.8447271865
975,975,28.4,25.0,11.176,11.176,7641.925280000048,0.0,5571.443485953734,5571.443485953734,4721216.28821314
976,976,28.5,25.0,11.176,11.176,7653.101280000048,0.0,5571.443485953734,5571.443485953734,4726787.731699094
977,977,28.5,25.0,11.176,11.176,7664.277280000048,0.0,5571.443485953734,5571.443485953734,4732359.175185048
978,978,28.5,25.0,11.176,11.176,7675.453280000049,0.0,5571.443485953734,5571.443485953734,4737930.618671002
979,979,27.7,25.0,11.176,11.176,7686.629280000049,0.0,5571.443485953734,5571.443485953734,4743502.062156956
980,980,27.5,25.0,11.176,11.176,7697.80528000005,0.0,5571.443485953734,5571.443485953734,4749073.50564291
981,981,27.2,25.0,11.176,11.176,7708.98128000005,0.0,5571.443485953734,5571.443485953734,4754644.949128863
982,982,26.8,25.0,11.176,11.176,7720.15728000005,0.0,5571.443485953734,5571.443485953734,4760216.392614817
983,983,26.5,25.0,11.176,11.176,7731.333280000051,0.0,5571.443485953734,5571.443485953734,4765787.836100771
984,984,26.0,25.0,11.176,11.176,7742.509280000051,0.0,5571.443485953734,5571.443485953734,4771359.279586725
985,985,25.7,25.0,11.176,11.176,7753.6852800000515,0.0,5571.443485953734,5571.443485953734,4776930.723072679
986,986,25.2,25.0,11.176,11.176,7764.861280000052,0.0,5571.443485953734,5571.443485953734,4782502.166558633
987,987,24.0,24.0,10.72896,10.72896,7775.590240000052,-0.44703999999999944,-1533.1321403526804,0.0,4782502.166558633
988,988,22.0,22.0,9.83488,9.83488,7785.425120000053,-0.8940800000000007,-7782.0976458762225,0.0,4782502.166558633
989,989,21.5,21.5,9.611360000000001,9.611360000000001,7795.0364800000525,-0.22351999999999883,1493.8218981916223,1493.8218981916223,4783995.988456824
990,990,21.5,21.5,9.611360000000001,9.611360000000001,7804.647840000052,0.0,4538.124274503709,4538.124274503709,4788534.112731327
991,991,21.8,21.8,9.745472,9.745472,7814.393312000052,0.13411199999999823,6474.016343797547,6474.016343797547,4795008.129075125
992,992,22.5,22.5,10.0584,10.0584,7824.451712000052,0.3129280000000012,9281.127267485928,9281.127267485928,4804289.25634261
993,993,23.0,23.0,10.281920000000001,10.281920000000001,7834.733632000052,0.2235200000000006,8222.576693999645,8222.576693999645,4812511.83303661
994,994,22.8,22.8,10.192512,10.192512,7844.926144000052,-0.0894080000000006,3616.2295344763734,3616.2295344763734,4816128.062571086
995,995,22.8,22.8,10.192512,10.192512,7855.1186560000515,0.0,4907.580123870167,4907.580123870167,4821035.642694956
996,996,23.0,23.0,10.281920000000001,10.281920000000001,7865.400576000052,0.0894080000000006,6268.559354785364,6268.559354785364,4827304.2020497415
997,997,22.7,22.7,10.147808,10.147808,7875.548384000052,-0.13411200000000179,2950.048235487336,2950.048235487336,4830254.250285229
998,998,22.7,22.7,10.147808,10.147808,7885.696192000051,0.0,4878.5783920162385,4878.5783920162385,4835132.828677245
999,999,22.7,22.7,10.147808,10.147808,7895.844000000051,0.0,4878.5783920162385,4878.5783920162385,4840011.407069262
1000,1000,23.5,23.5,10.50544,10.50544,7906.349440000051,0.3576320000000006,10437.378839282383,10437.378839282383,4850448.785908544
1001,1001,24.0,24.0,10.72896,10.72896,7917.078400000051,0.2235200000000006,8661.740933808778,8661.740933808778,4859110.526842353
1002,1002,24.6,24.6,10.997184,10.997184,7928.075584000051,0.268224,9626.865240586276,9626.865240586276,4868737.392082939
1003,1003,24.8,24.8,11.086592,11.086592,7939.162176000051,0.08940799999999882,6913.616894158679,6913.616894158679,4875651.008977097
1004,1004,25.1,25.0,11.176,11.176,7950.338176000051,0.0894080000000006,6987.398079587279,6987.398079587279,4882638.407056685
1005,1005,25.5,25.0,11.176,11.176,7961.5141760000515,0.0,5571.443485953734,5571.443485953734,4888209.850542638
1006,1006,25.6,25.0,11.176,11.176,7972.690176000052,0.0,5571.443485953734,5571.443485953734,4893781.294028592
1007,1007,25.5,25.0,11.176,11.176,7983.866176000052,0.0,5571.443485953734,5571.443485953734,4899352.737514546
1008,1008,25.0,25.0,11.176,11.176,7995.042176000053,0.0,5571.443485953734,5571.443485953734,4904924.1810005
1009,1009,24.1,24.1,10.773664,10.773664,8005.815840000053,-0.402336,-848.638043293875,0.0,4904924.1810005
1010,1010,23.7,23.7,10.594848,10.594848,8016.410688000053,-0.17881599999999942,2488.4545254778536,2488.4545254778536,4907412.635525978
1011,1011,23.2,23.2,10.371328,10.371328,8026.782016000053,-0.2235200000000006,1739.5670933811111,1739.5670933811111,4909152.202619359
1012,1012,22.9,22.9,10.237216,10.237216,8037.019232000053,-0.134112,2991.1592796376035,2991.1592796376035,4912143.361898997
1013,1013,22.5,22.5,10.0584,10.0584,8047.077632000053,-0.17881599999999942,2272.152028999916,2272.152028999916,4914415.513927997
1014,1014,22.0,22.0,9.83488,9.83488,8056.9125120000535,-0.2235200000000006,1563.2026721051157,1563.2026721051157,4915978.716600102
1015,1015,21.6,21.6,9.656064,9.656064,8066.568576000053,-0.17881599999999942,2119.201922355416,2119.201922355416,4918097.918522458
1016,1016,20.5,20.5,9.16432,9.16432,8075.732896000053,-0.4917440000000006,-2121.238085694157,0.0,4918097.918522458
1017,1017,17.5,17.5,7.8232,7.8232,8083.556096000053,-1.34112,-11371.337914709999,0.0,4918097.918522458
1018,1018,14.2,14.2,6.347968,6.347968,8089.904064000053,-1.475232,-10540.960952440144,0.0,4918097.918522458
1019,1019,10.9,10.9,4.872736,4.872736,8094.776800000053,-1.475232,-8156.662097324045,0.0,4918097.918522458
1020,1020,7.6,7.6,3.3975039999999996,3.3975039999999996,8098.174304000053,-1.475232,-5720.80350221581,0.0,4918097.918522458
1021,1021,4.3,4.3,1.922272,1.922272,8100.096576000053,-1.4752319999999997,-3248.9949966543445,0.0,4918097.918522458
1022,1022,1.0,1.0,0.44704,0.44704,8100.543616000053,-1.475232,-756.8464101785527,0.0,4918097.918522458
1023,1023,0.0,0.0,0.0,0.0,8100.543616000053,-0.44704,0.0,0.0,4918097.918522458
1024,1024,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1025,1025,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1026,1026,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1027,1027,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1028,1028,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1029,1029,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1030,1030,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1031,1031,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1032,1032,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1033,1033,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1034,1034,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1035,1035,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1036,1036,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1037,1037,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1038,1038,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1039,1039,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1040,1040,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1041,1041,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1042,1042,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1043,1043,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1044,1044,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1045,1045,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1046,1046,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1047,1047,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1048,1048,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1049,1049,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1050,1050,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1051,1051,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1052,1052,0.0,0.0,0.0,0.0,8100.543616000053,0.0,0.0,0.0,4918097.918522458
1053,1053,1.2,1.2,0.536448,0.536448,8101.0800640000525,0.536448,621.0534931634945,621.0534931634945,4918718.972015621
1054,1054,4.0,4.0,1.78816,1.78816,8102.868224000053,1.251712,3886.816441392307,3886.816441392307,4922605.788457014
1055,1055,7.3,7.3,3.263392,3.263392,8106.131616000052,1.475232,8146.793850608534,8146.793850608534,4930752.582307622
1056,1056,10.6,10.6,4.738624,4.738624,8110.870240000052,1.4752319999999997,11874.920257411948,11874.920257411948,4942627.502565034
1057,1057,13.9,13.9,6.213856000000001,6.213856000000001,8117.084096000052,1.475232000000001,15653.18732879488,15653.18732879488,4958280.689893829
1058,1058,17.0,17.0,7.59968,7.59968,8124.683776000053,1.3858239999999995,18299.22606269911,18299.22606269911,4976579.915956528
1059,1059,18.5,18.5,8.270240000000001,8.270240000000001,8132.954016000052,0.6705600000000009,11602.730014745932,11602.730014745932,4988182.645971274
1060,1060,20.0,20.0,8.940800000000001,8.940800000000001,8141.894816000053,0.67056,12627.107462449532,12627.107462449532,5000809.753433724
1061,1061,21.8,21.8,9.745472,9.745472,8151.640288000052,0.8046719999999983,15734.359386160872,15734.359386160872,5016544.112819885
1062,1062,23.0,23.0,10.281920000000001,10.281920000000001,8161.922208000053,0.5364480000000018,12781.950485499648,12781.950485499648,5029326.0633053845
1063,1063,24.0,24.0,10.72896,10.72896,8172.651168000053,0.44703999999999944,12060.031958529245,12060.031958529245,5041386.095263913
1064,1064,24.8,24.8,11.086592,11.086592,8183.737760000053,0.35763199999999884,11127.497764812084,11127.497764812084,5052513.593028725
1065,1065,25.6,25.0,11.176,11.176,8194.913760000052,0.0894080000000006,6987.398079587279,6987.398079587279,5059500.991108312
1066,1066,26.5,25.0,11.176,11.176,8206.089760000052,0.0,5571.443485953734,5571.443485953734,5065072.434594266
1067,1067,26.8,25.0,11.176,11.176,8217.265760000051,0.0,5571.443485953734,5571.443485953734,5070643.87808022
1068,1068,27.4,25.0,11.176,11.176,8228.44176000005,0.0,5571.443485953734,5571.443485953734,5076215.321566174
1069,1069,27.9,25.0,11.176,11.176,8239.61776000005,0.0,5571.443485953734,5571.443485953734,5081786.765052128
1070,1070,28.3,25.0,11.176,11.176,8250.79376000005,0.0,5571.443485953734,5571.443485953734,5087358.2085380815
1071,1071,28.0,25.0,11.176,11.176,8261.969760000049,0.0,5571.443485953734,5571.443485953734,5092929.652024035
1072,1072,27.5,25.0,11.176,11.176,8273.145760000049,0.0,5571.443485953734,5571.443485953734,5098501.095509989
1073,1073,27.0,25.0,11.176,11.176,8284.321760000048,0.0,5571.443485953734,5571.443485953734,5104072.538995943
1074,1074,27.0,25.0,11.176,11.176,8295.497760000047,0.0,5571.443485953734,5571.443485953734,5109643.982481897
1075,1075,26.3,25.0,11.176,11.176,8306.673760000047,0.0,5571.443485953734,5571.443485953734,5115215.425967851
1076,1076,24.5,24.5,10.95248,10.95248,8317.626240000047,-0.2235200000000006,1947.0276956590342,1947.0276956590342,5117162.453663509
1077,1077,22.5,22.5,10.0584,10.0584,8327.684640000047,-0.8940799999999989,-7922.721045161535,0.0,5117162.453663509
1078,1078,21.5,21.5,9.611360000000001,9.611360000000001,8337.296000000048,-0.44703999999999944,-1550.4804781204884,0.0,5117162.453663509
1079,1079,20.6,20.6,9.209024000000001,9.209024000000001,8346.505024000047,-0.402336,-958.7096574689119,0.0,5117162.453663509
1080,1080,18.0,18.0,8.04672,8.04672,8354.551744000048,-1.1623040000000007,-9634.128651813287,0.0,5117162.453663509
1081,1081,15.0,15.0,6.7056000000000004,6.7056000000000004,8361.257344000047,-1.34112,-9835.09176861582,0.0,5117162.453663509
1082,1082,12.3,12.3,5.498592,5.498592,8366.755936000047,-1.207008,-7085.435929971439,0.0,5117162.453663509
1083,1083,11.1,11.1,4.962144,4.962144,8371.718080000046,-0.536448,-1701.6095630737045,0.0,5117162.453663509
1084,1084,10.6,10.6,4.738624,4.738624,8376.456704000046,-0.2235200000000006,467.9900511001784,467.9900511001784,5117630.443714609
1085,1085,10.0,10.0,4.470400000000001,4.470400000000001,8380.927104000046,-0.26822399999999913,149.36117922080138,149.36117922080138,5117779.80489383
1086,1086,9.5,9.5,4.24688,4.24688,8385.173984000046,-0.2235200000000006,404.2189599364304,404.2189599364304,5118184.023853767
1087,1087,9.1,9.1,4.068064,4.068064,8389.242048000046,-0.1788160000000003,640.001558512887,640.001558512887,5118824.025412279
1088,1088,8.7,8.7,3.889248,3.889248,8393.131296000045,-0.17881599999999986,607.3852219484326,607.3852219484326,5119431.410634228
1089,1089,8.6,8.6,3.844544,3.844544,8396.975840000045,-0.044703999999999855,1329.95926875607,1329.95926875607,5120761.369902984
1090,1090,8.8,8.8,3.9339520000000006,3.9339520000000006,8400.909792000044,0.0894080000000006,2110.729586219738,2110.729586219738,5122872.099489204
1091,1091,9.0,9.0,4.02336,4.02336,8404.933152000043,0.08940799999999971,2161.020230382649,2161.020230382649,5125033.119719586
1092,1092,8.7,8.7,3.889248,3.889248,8408.822400000043,-0.13411200000000045,853.7613212406645,853.7613212406645,5125886.881040827
1093,1093,8.6,8.6,3.844544,3.844544,8412.666944000042,-0.044703999999999855,1329.95926875607,1329.95926875607,5127216.840309584
1094,1094,8.0,8.0,3.57632,3.57632,8416.243264000042,-0.268224,98.63935053729722,98.63935053729722,5127315.479660121
1095,1095,7.0,7.0,3.12928,3.12928,8419.372544000042,-0.4470399999999999,-714.2265547706536,0.0,5127315.479660121
1096,1096,5.0,5.0,2.2352000000000003,2.2352000000000003,8421.60774400004,-0.8940799999999998,-1934.8037488194418,0.0,5127315.479660121
1097,1097,4.2,4.2,1.8775680000000001,1.8775680000000001,8423.48531200004,-0.35763200000000017,-200.19077492381672,0.0,5127315.479660121
1098,1098,2.6,2.6,1.1623040000000002,1.1623040000000002,8424.64761600004,-0.7152639999999999,-715.0126268645455,0.0,5127315.479660121
1099,1099,1.0,1.0,0.44704,0.44704,8425.09465600004,-0.7152640000000002,-275.42184834315066,0.0,5127315.479660121
1100,1100,0.0,0.0,0.0,0.0,8425.09465600004,-0.44704,0.0,0.0,5127315.479660121
1101,1101,0.1,0.1,0.044704,0.044704,8425.13936000004,0.044704,20.593104301686655,20.593104301686655,5127336.072764423
1102,1102,0.6,0.6,0.268224,0.268224,8425.407584000039,0.22352000000000002,191.53964913264167,191.53964913264167,5127527.612413555
1103,1103,1.6,1.6,0.715264,0.715264,8426.122848000039,0.44704,737.5799610253355,737.5799610253355,5128265.192374581
1104,1104,3.6,3.6,1.609344,1.609344,8427.73219200004,0.8940800000000001,2681.7526667922652,2681.7526667922652,5130946.945041372
1105,1105,6.9,6.9,3.084576,3.084576,8430.816768000039,1.475232,7697.5569054692705,7697.5569054692705,5138644.501946841
1106,1106,10.0,10.0,4.470400000000001,4.470400000000001,8435.287168000039,1.3858240000000004,10627.425172108966,10627.425172108966,5149271.9271189505
1107,1107,12.8,12.8,5.722112,5.722112,8441.009280000038,1.2517119999999995,12574.808337138398,12574.808337138398,5161846.735456089
1108,1108,14.0,14.0,6.25856,6.25856,8447.267840000039,0.536448,7442.814902739054,7442.814902739054,5169289.550358827
1109,1109,14.5,14.5,6.48208,6.48208,8453.749920000038,0.22351999999999972,4849.200392563869,4849.200392563869,5174138.750751391
1110,1110,16.0,16.0,7.15264,7.15264,8460.902560000039,0.67056,9934.889227244908,9934.889227244908,5184073.639978636
1111,1111,18.1,18.1,8.091424000000002,8.091424000000002,8468.993984000039,0.9387840000000018,14408.130191083052,14408.130191083052,5198481.770169719
1112,1112,20.0,20.0,8.940800000000001,8.940800000000001,8477.93478400004,0.8493759999999995,14892.63481226318,14892.63481226318,5213374.404981982
1113,1113,21.0,21.0,9.38784,9.38784,8487.322624000039,0.44703999999999944,10347.289784200846,10347.289784200846,5223721.694766182
1114,1114,21.2,21.2,9.477248,9.477248,8496.799872000038,0.08940799999999882,5655.870808295069,5655.870808295069,5229377.565574477
1115,1115,21.3,21.3,9.521952,9.521952,8506.321824000037,0.04470400000000119,5085.906292127973,5085.906292127973,5234463.471866606
1116,1116,21.4,21.4,9.566656,9.566656,8515.888480000038,0.04470399999999941,5116.399043729663,5116.399043729663,5239579.870910335
1117,1117,21.7,21.7,9.700768,9.700768,8525.589248000038,0.134112,6437.48534988325,6437.48534988325,5246017.356260219
1118,1118,22.5,22.5,10.0584,10.0584,8535.647648000038,0.3576320000000006,9918.306834621011,9918.306834621011,5255935.66309484
1119,1119,23.0,23.0,10.281920000000001,10.281920000000001,8545.929568000038,0.2235200000000006,8222.576693999645,8222.576693999645,5264158.23978884
1120,1120,23.8,23.8,10.639552,10.639552,8556.569120000038,0.35763199999999884,10595.0711615706,10595.0711615706,5274753.310950411
1121,1121,24.5,24.5,10.95248,10.95248,8567.521600000038,0.31292799999999943,10272.840706224226,10272.840706224226,5285026.151656635
1122,1122,25.0,25.0,11.176,11.176,8578.697600000038,0.2235200000000006,9111.329970037585,9111.329970037585,5294137.481626673
1123,1123,24.9,24.9,11.131296,11.131296,8589.828896000037,-0.04470399999999941,4835.017245353065,4835.017245353065,5298972.498872026
1124,1124,24.8,24.8,11.086592,11.086592,8600.915488000037,-0.04470400000000119,4806.676458831978,4806.676458831978,5303779.175330858
1125,1125,25.0,25.0,11.176,11.176,8612.091488000036,0.0894080000000006,6987.398079587279,6987.398079587279,5310766.573410445
1126,1126,25.4,25.0,11.176,11.176,8623.267488000036,0.0,5571.443485953734,5571.443485953734,5316338.016896399
1127,1127,25.8,25.0,11.176,11.176,8634.443488000035,0.0,5571.443485953734,5571.443485953734,5321909.460382353
1128,1128,26.0,25.0,11.176,11.176,8645.619488000035,0.0,5571.443485953734,5571.443485953734,5327480.903868306
1129,1129,26.4,25.0,11.176,11.176,8656.795488000034,0.0,5571.443485953734,5571.443485953734,5333052.34735426
1130,1130,26.6,25.0,11.176,11.176,8667.971488000034,0.0,5571.443485953734,5571.443485953734,5338623.790840214
1131,1131,26.9,25.0,11.176,11.176,8679.147488000033,0.0,5571.443485953734,5571.443485953734,5344195.234326168
1132,1132,27.0,25.0,11.176,11.176,8690.323488000033,0.0,5571.443485953734,5571.443485953734,5349766.677812122
1133,1133,27.0,25.0,11.176,11.176,8701.499488000032,0.0,5571.443485953734,5571.443485953734,5355338.121298076
1134,1134,27.0,25.0,11.176,11.176,8712.675488000032,0.0,5571.443485953734,5571.443485953734,5360909.5647840295
1135,1135,26.9,25.0,11.176,11.176,8723.851488000031,0.0,5571.443485953734,5571.443485953734,5366481.008269983
1136,1136,26.8,25.0,11.176,11.176,8735.02748800003,0.0,5571.443485953734,5571.443485953734,5372052.451755937
1137,1137,26.8,25.0,11.176,11.176,8746.20348800003,0.0,5571.443485953734,5571.443485953734,5377623.895241891
1138,1138,26.5,25.0,11.176,11.176,8757.37948800003,0.0,5571.443485953734,5571.443485953734,5383195.338727845
1139,1139,26.4,25.0,11.176,11.176,8768.555488000029,0.0,5571.443485953734,5571.443485953734,5388766.782213799
1140,1140,26.0,25.0,11.176,11.176,8779.731488000029,0.0,5571.443485953734,5571.443485953734,5394338.225699753
1141,1141,25.5,25.0,11.176,11.176,8790.907488000028,0.0,5571.443485953734,5571.443485953734,5399909.669185706
1142,1142,24.6,24.6,10.997184,10.997184,8801.904672000028,-0.17881599999999942,2660.368639909285,2660.368639909285,5402570.037825616
1143,1143,23.5,23.5,10.50544,10.50544,8812.410112000029,-0.4917440000000006,-2207.095681865114,0.0,5402570.037825616
1144,1144,21.5,21.5,9.611360000000001,9.611360000000001,8822.02147200003,-0.8940799999999989,-7639.085230744685,0.0,5402570.037825616
1145,1145,20.0,20.0,8.940800000000001,8.940800000000001,8830.96227200003,-0.67056,-4364.347661152906,0.0,5402570.037825616
1146,1146,17.5,17.5,7.8232,7.8232,8838.78547200003,-1.1176000000000013,-8893.41737585132,0.0,5402570.037825616
1147,1147,16.0,16.0,7.15264,7.15264,8845.93811200003,-0.67056,-3658.274871637038,0.0,5402570.037825616
1148,1148,14.0,14.0,6.25856,6.25856,8852.196672000031,-0.8940799999999998,-5244.1382562174285,0.0,5402570.037825616
1149,1149,10.7,10.7,4.783328,4.783328,8856.98000000003,-1.475232,-8010.344932253217,0.0,5402570.037825616
1150,1150,7.4,7.4,3.3080960000000004,3.3080960000000004,8860.288096000031,-1.4752319999999997,-5571.863197745882,0.0,5402570.037825616
1151,1151,4.1,4.1,1.8328639999999998,1.8328639999999998,8862.120960000031,-1.4752320000000005,-3098.377603060405,0.0,5402570.037825616
1152,1152,0.8,0.8,0.357632,0.357632,8862.47859200003,-1.4752319999999999,-605.4979777356814,0.0,5402570.037825616
1153,1153,0.0,0.0,0.0,0.0,8862.47859200003,-0.357632,0.0,0.0,5402570.037825616
1154,1154,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1155,1155,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1156,1156,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1157,1157,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1158,1158,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1159,1159,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1160,1160,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1161,1161,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1162,1162,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1163,1163,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1164,1164,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1165,1165,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1166,1166,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1167,1167,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1168,1168,0.0,0.0,0.0,0.0,8862.47859200003,0.0,0.0,0.0,5402570.037825616
1169,1169,2.1,2.1,0.9387840000000001,0.9387840000000001,8863.41737600003,0.9387840000000001,1622.525973424519,1622.525973424519,5404192.56379904
1170,1170,5.4,5.4,2.414016,2.414016,8865.831392000031,1.475232,6016.962313474832,6016.962313474832,5410209.5261125155
1171,1171,8.7,8.7,3.889248,3.889248,8869.72064000003,1.4752319999999997,9723.300895761135,9723.300895761135,5419932.827008276
1172,1172,12.0,12.0,5.36448,5.36448,8875.08512000003,1.4752320000000005,13470.792665013643,13470.792665013643,5433403.61967329
1173,1173,15.3,15.3,6.8397120000000005,6.8397120000000005,8881.924832000032,1.475232,17275.047450771246,17275.047450771246,5450678.667124062
1174,1174,18.6,18.6,8.314944,8.314944,8890.239776000031,1.475232,21151.675082572856,21151.675082572856,5471830.342206635
1175,1175,21.1,21.1,9.432544,9.432544,8899.67232000003,1.1175999999999995,19365.98603908313,19365.98603908313,5491196.328245718
1176,1176,23.0,23.0,10.281920000000001,10.281920000000001,8909.95424000003,0.8493760000000012,17341.32427699963,17341.32427699963,5508537.652522718
1177,1177,23.5,23.5,10.50544,10.50544,8920.45968000003,0.22351999999999883,8440.88286225907,8440.88286225907,5516978.535384976
1178,1178,23.0,23.0,10.281920000000001,10.281920000000001,8930.74160000003,-0.22351999999999883,1709.1855632853863,1709.1855632853863,5518687.720948262
1179,1179,22.5,22.5,10.0584,10.0584,8940.80000000003,-0.2235200000000006,1634.9724618648079,1634.9724618648079,5520322.6934101265
1180,1180,20.0,20.0,8.940800000000001,8.940800000000001,8949.74080000003,-1.1175999999999995,-10028.166035687043,0.0,5520322.6934101265
1181,1181,16.7,16.7,7.465567999999999,7.465567999999999,8957.20636800003,-1.4752320000000019,-12303.369706183687,0.0,5520322.6934101265
1182,1182,13.4,13.4,5.990336,5.990336,8963.19670400003,-1.4752319999999992,-9968.52347908337,0.0,5520322.6934101265
1183,1183,10.1,10.1,4.515104,4.515104,8967.711808000031,-1.475232,-7570.291883552387,0.0,5520322.6934101265
1184,1184,6.8,6.8,3.039872,3.039872,8970.75168000003,-1.475232,-5124.284749129604,0.0,5520322.6934101265
1185,1185,3.5,3.5,1.56464,1.56464,8972.31632000003,-1.4752319999999999,-2646.1119053539305,0.0,5520322.6934101265
1186,1186,0.2,0.2,0.089408,0.089408,8972.40572800003,-1.475232,-151.3831817642701,0.0,5520322.6934101265
1187,1187,0.0,0.0,0.0,0.0,8972.40572800003,-0.089408,0.0,0.0,5520322.6934101265
1188,1188,0.0,0.0,0.0,0.0,8972.40572800003,0.0,0.0,0.0,5520322.6934101265
1189,1189,0.0,0.0,0.0,0.0,8972.40572800003,0.0,0.0,0.0,5520322.6934101265
1190,1190,0.0,0.0,0.0,0.0,8972.40572800003,0.0,0.0,0.0,5520322.6934101265
1191,1191,0.0,0.0,0.0,0.0,8972.40572800003,0.0,0.0,0.0,5520322.6934101265
1192,1192,0.0,0.0,0.0,0.0,8972.40572800003,0.0,0.0,0.0,5520322.6934101265
1193,1193,0.0,0.0,0.0,0.0,8972.40572800003,0.0,0.0,0.0,5520322.6934101265
